9085:899,654,17,29,84,48,12776,4364,354,138
9096:27344,1455,2880,6266,4568,7880,12990,1712,19524,3328
9098:2614,1678,14906,9417,76,17,698,61503,168,18777
9111:62,1109,356,398,407,4374,10493,1240,15676,10046
9122:861,17,58,15583,302,78933,17043,84,1424,354
9128:6809,1162,58,654,616,29,84,8,542,354
9135:654,11621,17,3448,7795,4203,302,8861,10075,84
9141:1352,106146,2880,3107,7880,34129,1527,189,8848,17
9152:119,5567,654,302,616,58,84,8,518,3233
9155:103001,17740,31210,58,17,14154,591,8409,650,22116
9157:112933,107533,57971,3034,8041,8529,6311,7926,533,53110
9158:3717,115489,93890,90731,2973,94279,3131,4357,17,4292
9159:17,353,3429,302,245,616,654,58,18319,76
9161:22781,84089,719,1400,1013,984,760,2318,102594,8860
9171:749,65,511,654,361,58,354,84,29,54574
9173:20988,302,654,84,58,616,8,74715,354,301
9200:14671,45041,4621,16407,22719,52378,58220,78698,3787,20989
9225:71228,1077,14259,17,311,14669,866,102168,5512,12861
9236:34433,17,86852,3915,14740,4755,27042,7006,68174,103
9237:1362,65,1874,6873,48110,29,84,542,15,289
9238:302,654,58,866,84,616,224,650,76,361
9245:62574,1866,3853,45849,3805,21625,1362,7648,923,6541
9256:19899,46215,1102,302,654,8,354,58,616,76
9276:4589,17,27847,616,302,53301,58,654,120,650
9288:302,654,51238,616,58,6793,76,9349,84,736
9291:230,14202,616,8,58,542,654,84,564,61
9310:5575,17,8156,302,238,564,542,616,7243,654
9312:302,654,58,616,84,8,542,15,354,301
9313:65,17,787,302,32,616,402,654,6793,486
9350:10466,17,616,58,736,650,9045,4481,84,8
9359:58,302,654,616,84,48,8,354,518,6883
9364:5389,31120,17,518,70,542,564,654,616,301
9369:168,719,8860,4792,10292,95729,2103,984,1147,574
9371:8151,302,654,1119,14108,58,518,866,2162,736
9381:1913,22507,22856,17,62347,76,11446,97201,2848,866
9394:65,654,29,48389,58,84,354,616,8,650
9400:58,17,236,302,861,76,84,10623,542,8
9420:5017,18867,302,654,58,84,616,301,354,8
9431:815,14496,34689,4671,9594,17,70613,14259,2904,1077
9432:1762,17,2570,354,518,302,654,8,24834,301
9437:53318,3746,5962,10048,11358,24655,5053,10787,28945,5613
9442:780,986,1749,226,2241,500,13544,16404,5767,262
9443:58,302,654,48,84,8,518,138,650,76
9451:302,58,84,354,616,301,518,6,650,1102
9473:22777,28416,29335,4755,10041,40825,33851,8484,2153,83760
9487:3476,483,8105,14155,17,654,84,15,616,1102
9489:3632,29,654,17,30353,58,616,703,84,650
9494:189,840,2548,4755,3196,157,27094,2880,20927,4626
9499:64290,17,654,28848,616,15343,58,302,96474,76
9507:53415,2268,17,34571,19313,1951,28809,120243,69,58254
9525:518,1187,17,1119,2162,302,84,354,245,736
9528:542,353,1951,27690,46141,15592,59357,17,8457,185
9535:124,36210,3054,698,2423,8167,582,76,17,3477
9538:53001,3404,709,58,17,650,861,8,564,542
9570:56495,69520,17,39966,302,22879,81298,111275,8359,616
9571:11626,10031,46731,76,17,105369,5648,9566,24130,73306
9573:11358,4,20855,9323,18975,21442,13555,7429,10048,10787
9580:63579,17,616,542,564,650,302,4072,58,902
9590:58,518,17,354,542,302,301,650,138,363
9593:1348,302,654,616,84,58,8,76,79508,17273
9606:5254,189,3484,4755,41142,62160,19433,378,76,931
9612:322,3431,559,1958,302,3429,1102,58,616,354
9613:10085,17,302,43701,22348,616,76,650,10985,564
9630:14498,984,5480,1400,719,7180,8860,2103,801,463
9665:84,378,29,17,58,736,8,650,354,6
9666:398,11644,17,114181,110603,12304,32850,5598,105939,302
9668:9289,189,6539,17,18451,302,654,73450,356,616
9680:17,302,654,58,616,650,564,866,84,2454
9693:17,9789,654,302,94,58,616,322,119,6
9694:6387,15542,17,32578,76,6198,89841,5443,70,28132
9722:8651,46215,3632,17,873,245,327,80120,1127,61
9727:39860,58835,50463,49652,21722,40860,46178,68947,67350,25143
9745:4563,84,654,58,17,518,354,138,861,285
9753:15242,17,1119,6945,947,4420,245,1195,84,22538
9755:17,654,29,58,616,84,650,11938,6,76
9757:48361,59623,23599,65787,17,75402,26093,11229,64665,21879
9786:361,48,302,354,654,84,1187,138,70,58
9808:17,105434,616,302,654,94324,542,361,402,58
9812:7760,302,84,58,354,899,29,616,866,1102
9813:65,18532,97068,67068,9212,17,931,68567,55244,1410
9820:422,4268,94970,17,12061,245,122195,12988,42414,85490
9824:66069,4513,3187,38225,1002,19810,3618,44318,5840,29311
9827:131,17,50667,245,875,2200,6,654,364,302
9831:984,14226,2103,168,5480,8860,463,1400,719,18895
9834:65,83386,17,616,302,654,76,58,8,50946
9837:654,29,17,616,138,1102,289,6,76,354
9839:20396,698,17,76,93627,52594,81,40,15106,27671
9864:15,9387,3,190,29,654,1476,17,58,84
9879:50041,10290,1945,26405,63913,17,42086,109531,15941,94368
9890:3476,116,1240,58,84,17,861,302,650,654
9891:654,29,1762,58,354,8,866,138,76,301
9892:17,76,4475,654,45541,302,564,93411,81,866
9896:1827,9490,17,8536,25783,353,33639,245,616,8
9899:866,23516,24835,302,354,76,19419,301,7703,77614
9900:1348,46215,17,616,63742,289,650,654,354,84
9926:84,302,654,58,8,354,650,301,736,518
9927:356,116,119,1217,1102,138,518,6,650,61
9929:302,654,58,616,76,84,301,224,866,8
9944:44984,107205,65121,56364,29819,4462,49920,48271,14201,113412
9945:18287,66643,39323,15408,6941,7146,26026,5123,12808,62879
9984:29024,96683,74617,12550,46837,97297,45073,112549,69454,42520
10030:363,654,302,616,84,15,289,301,8,518
10040:25178,7235,168,52042,2318,27967,20747,984,1326,5690
10051:409,35144,17,89602,56594,120907,40465,93579,8682,76
10073:52,1140,17,7578,58,654,302,46496,105213,17949
10082:4889,2696,1397,302,873,1827,654,84,361,58
10084:3068,10662,52056,91352,301,17,302,866,226,58
10088:50278,22059,25177,25368,28632,81719,21150,17718,103730,29421
10090:890,53761,2139,17,40,55944,113437,68709,76,42640
10110:67471,302,95965,654,616,58,8,4802,650,76
10111:17,245,931,8673,32,302,327,654,61,48603
10117:17,88081,106261,654,302,37957,616,58,76,84
10130:51126,21744,7703,17,63739,41024,24835,19419,302,70
10132:17,616,10985,302,327,2200,508,13562,76,542
10136:9722,17,302,29021,564,47931,650,616,58,39672
10140:27583,12484,17,302,654,58,31373,616,26316,10341
10148:14498,719,5480,984,7180,1400,1326,8860,1528,5023
10155:5582,1410,8213,356,103,5303,17,9539,74151,51809
10194:17615,302,654,8,116680,354,58,1762,616,866
10196:302,58,616,354,84,3931,29,8,301,76
10200:2403,1524,970,17,3506,8536,245,61346,866,25783
10210:11623,17198,11644,37386,17,1905,2447,21952,9629,76
10233:18156,58227,120587,89230,33833,37324,78503,24792,65269,10223
10235:3282,6320,3060,87474,10882,52498,11847,46408,83921,100832
10237:7624,17,1762,518,354,302,654,58,8,301
10267:29,354,1187,616,736,866,8,518,650,1762
10275:6129,108124,93727,22110,30808,17096,104144,27309,25113,6616
10276:454,58,616,654,302,84,518,650,564,1196
10279:1550,53496,17,616,302,654,46567,16391,1676,2042
10302:3234,285,726,35362,2030,1937,486,2369,10957,1866
10306:2059,3476,16811,46215,616,654,17,29,650,289
10313:3233,3824,5928,58581,34233,17,13976,33438,58,616
10317:30634,302,866,84,654,58,1102,361,301,8
10339:119,875,559,9617,654,58,354,29,518,616
10342:119,559,17431,17,101,654,518,8,84,616
10346:51326,9411,119814,104057,8843,7742,8384,238,57981,31879
10359:302,654,58,84,285,866,354,1102,301,58170
10366:58,654,29,84,861,6,354,15,322,564
10371:53016,79096,83367,3550,67392,76,12216,40,22555,17
10377:654,48,17,1187,101,58,302,84,616,2162
10388:819,568,5048,354,17,1023,38454,654,15,32
10420:58,591,17,9585,45320,654,302,123245,81,20899
10427:59380,3039,61213,9711,14908,14569,52789,69197,12351,45848
10439:84,29,354,301,138,8,866,650,289,76
10471:1405,17,1762,518,354,654,302,11209,89405,58
10478:5254,17,58,302,84,616,138,518,76,6
10480:58,17,591,654,302,542,20185,650,84,8
10502:53201,22678,11241,58923,41101,28760,38702,9919,21868,49575
10513:124,17,302,654,84,8,67618,58,616,518
10523:441,48084,81290,1340,4513,1002,16465,3618,3506,1256
10543:2715,74504,245,2028,17,11973,774,441,1744,219
10563:378,899,6450,302,1119,84,891,354,654,70
10564:311,2829,2675,8066,866,654,354,84,58,8
10570:303,8109,29,58,17,84,616,6,354,650
10580:115960,17,83134,26680,302,106820,76,654,42024,58
10636:236,654,49612,302,616,39700,289,76,650,1102
10655:17,657,654,302,9890,84,866,9756,35566,9482
10698:65704,107592,58,302,17,591,654,650,84,8
10710:449,10012,58,70,8,518,76,650,6,1762
10758:65,17,12776,91338,1606,302,76,4364,616,654
10770:2543,12861,10209,7622,17486,7334,8392,4625,19152,2215
10807:58829,2387,157,18143,8151,17,1119,66091,60825,1127
10843:559,17,726,1190,302,3,654,58,616,395
10844:21681,17,104581,105574,76,2848,2265,59622,866,1462
10845:10770,57773,13667,26567,61664,18891,65072,247,75951,85333
10854:13566,3492,51617,107981,63599,45662,89080,49520,41850,54897
10858:530,13633,108555,17,73603,90414,4033,11381,616,654
10908:84,17,518,873,302,31244,101446,65,787,508
10913:19442,22926,12869,20118,12306,16851,49843,27944,53238,49552
10920:1476,22606,58,654,616,518,8,84,245,103
10955:48,1187,17,2162,70783,1119,302,947,875,105238
10956:544,84,302,518,654,58,1102,866,616,354
10991:115140,2139,13389,81,40,89977,117931,6491,17,100961
10999:11122,17,29,654,58,616,84,76,564,138
11000:4616,3423,37567,780,2241,15535,5767,262,22597,22689
11022:244,302,654,58,84,76,301,616,8,66067
11034:861,654,29,58,17,1424,84,76,8,15583
11037:11626,10883,311,17486,1011,31157,4625,8867,39440,6900
11099:97,944,17,302,654,58,616,542,15824,29
11105:2789,952,559,302,654,354,8,518,301,616
11132:189,4755,2880,17,22365,4568,1002,10041,441,6609
11134:18867,17403,6916,780,226,17,3423,70,986,564
11135:65,17,15,302,22219,103,508,616,654,2583
11149:302,654,1762,354,58,8,866,518,2570,301
11150:76253,6120,5975,58411,15506,61847,5319,37293,49072,214
11193:49767,17,91690,36541,76,429,866,302,15812,616
11222:34240,96442,50516,6261,19544,50369,109642,73901,42389,33250
11228:441,4513,1256,14955,1002,2917,5122,29311,1744,58552
11264:29,654,17,58,616,84,650,495,6,224
11273:84,29,58,616,1102,866,301,736,138,6
11278:16105,17,302,5702,654,616,58,15540,76,866
11279:2405,118856,13926,19000,52989,113529,58982,35846,32758,16425
11287:1102,302,654,8,354,58,616,301,518,866
11363:5812,17,7305,866,1462,2292,302,654,79246,48123
11378:30348,17,70,76,11392,238,698,2139,18996,90982
11388:190,901,16804,34115,4267,43418,76685,51943,25652,30923
11394:12776,81265,8968,17,1606,14156,1309,856,112040,302
11404:19963,106250,17,7764,1550,76,45867,518,654,15261
11418:6024,984,1527,8860,7180,1400,1528,2259,3211,8733
11419:1545,302,654,12399,84,18239,58,354,866,616
11426:21816,5970,112723,236,17,101693,111313,654,24676,6974
11437:1902,226,17,10438,33449,535,87835,262,76,100105
11439:93409,75500,5117,36819,113022,10522,17,13505,23692,94391
11444:518,654,29,17,58,616,84,1839,8,354
11458:4083,483,6346,3057,1196,58,17800,24893,658,9716
11462:65,77549,5117,931,58382,17,109687,2139,2194,1410
11463:1405,8276,58,29,354,301,15,861,76,1762
11484:34601,13523,9165,17,14626,50967,616,654,302,58
11507:361,17,2139,650,736,866,616,58,500,226
11510:650,190,654,616,58,29,17,84,138,76
11525:19963,2361,302,654,17,58,650,354,6,285
11529:29,301,17,726,654,84333,37343,302,58,495
11535:19963,2265,302,654,14966,616,58,155,76,8
11538:36105,29,17,58,84,616,354,97163,138,518
11540:19065,106074,63412,86953,27250,86550,19294,4600,26293,44680
11554:1352,17,8583,10041,1527,68488,2880,189,3107,53369
11558:1539,94801,17118,17,7620,97596,72962,1825,97494,51409
11569:394,29,616,518,289,8,285,15,726,650
11584:17,944,289,654,302,650,861,84,564,8
11586:1405,24467,55062,119,17,54994,103715,3233,118760,27716
11603:17,837,616,302,654,58,394,84686,190,1684
11606:25271,58,654,29,84,591,650,518,564,354
11616:14857,3231,17,100721,302,27606,58,616,2369,1196
11651:17,16618,302,616,116008,58,654,43338,650,96143
11660:17,84,58,1476,354,616,3234,76,866,138
11670:7029,17,302,182,650,76,1245,654,866,58
11676:780,16404,16286,2241,262,5767,3137,731,7211,6202
11685:974,1044,53124,17,302,10598,654,7560,616,58
11700:1568,302,654,58,1102,76,138,616,866,354
11719:1455,17,378,1462,1023,508,76,80219,654,780
11723:5567,15098,37974,17,110642,7198,8,8065,654,77934
11738:17,56530,1102,302,654,8,354,518,616,58
11775:17183,70054,17,138,70,84,6686,616,354,226
11781:119,8730,84,654,58,29,17,616,8,3233
11788:17,76,8894,10617,866,698,2139,59347,7153,901
11795:2008,4510,10985,8839,17,2917,40472,441,60187,18765
11835:17,29,58,84,616,354,138,6,1102,76
11838:17,96616,45836,873,70,35501,12986,102944,69035,931
11843:50502,441,1002,710,17,14955,400,11694,1744,3775
11844:755,51436,79048,56745,50230,20917,224,90097,23356,101838
11847:54442,441,92629,16465,17,4513,56580,76,61409,8928
11856:106081,1888,226,41568,2967,7211,500,3819,1884,780
11865:17,84,58,302,70,616,650,518,736,8
11884:90981,8894,17734,57836,14392,16680,63807,81,17,4261
11885:4715,14955,4513,5122,1002,3506,17,98863,6315,16036
11892:105546,86371,85543,5398,17,3847,13756,39052,11887,39691
11893:17,302,2354,46247,654,5581,10692,301,84,736
11896:361,17,10909,3732,105195,2139,94201,358,698,33461
11910:1927,899,48,6450,84,654,88573,354,70,736
11928:17,224,654,302,58,616,899,76,1245,7800
11929:65,1220,3137,654,29,84,650,289,866,736
11939:17,1382,76,616,73782,94,302,93883,654,8
11956:654,616,29,84,76,650,354,518,8,301
11968:17,873,93203,302,76,35879,20334,84037,70,616
11972:5161,82167,17,51298,1360,88337,21917,16237,8612,9758
11979:866,17,110744,302,76,354,654,500,546,58
11983:1039,89388,654,17,58,77386,84,616,8,354
11988:15,1196,5753,654,302,58,616,84,8,224
11990:110421,23393,122719,79005,20452,107724,47717,3717,18765,105021
11999:7630,39567,1340,15817,441,3506,2715,4856,13,5122
12008:1508,17,115743,58,102001,616,654,83863,19399,1403
12010:55062,27070,4513,441,3196,1744,710,17,197,1002
12011:34099,17,111591,616,118141,302,25996,58,5575,29390
12027:3937,17,20405,302,564,17191,58,654,650,616
12028:2316,1217,4578,5465,654,84,866,138,289,1102
12037:6759,17,654,302,162,15,6,84,616,322
12050:53415,654,17,616,518,354,1762,138,6,301
12067:2528,4146,6117,2857,45287,24647,16658,29172,10302,28389
12084:8730,654,29,17,861,6,84,650,289,591
12094:168,984,463,2642,661,76,7235,2318,1400,4877
12130:17,73291,49467,302,57671,616,289,76,1196,8
12232:17,654,289,3915,84,302,15,354,8,6
12234:65,17,866,301,34425,245,546,13083,114901,1410
12235:1240,17,302,58,29,84,616,354,6,495
12263:17164,57147,17,8,86424,542,245,61,616,902
12268:944,6696,17,12332,16995,302,32623,616,76,33572
12272:3256,427,10085,17,35141,96681,43701,302,542,15752
12296:1187,899,1389,17,4420,116562,1057,6945,48,2935
12310:124,1109,22606,8276,17,138,1102,518,1119,302
12327:70591,36562,42715,6545,17,698,564,650,40924,616
12328:899,6945,14370,17,354,947,84,302,138,518
12356:5465,13566,17,34090,46722,1449,89080,4195,302,67308
12360:116,285,302,654,58,84,7941,354,866,616
12364:65,302,654,58,591,76,1102,354,866,650
12373:28945,13885,5962,10787,12779,14890,5240,75586,24655,74239
12375:47623,931,39233,67765,47601,75280,65861,20676,56781,84119
12406:986,12710,67033,17,226,77390,33063,92633,354,654
12416:1287,84,11604,302,654,518,19162,86781,58,95382
12433:5581,17,654,302,115493,15743,518,8,76,58
12443:65,17,7739,616,8,302,518,654,32,245
12453:1119,2162,302,1102,866,354,654,875,70,947
12467:56131,15859,17,94788,6094,28795,10175,94320,76,7174
12474:17,8,2082,13110,84,11967,302,654,518,354
12480:6496,11803,17,5702,302,654,39285,616,14823,57893
12496:285,654,401,4414,8105,52070,54513,65938,2924,83956
12505:28553,17,40609,76,54827,2139,41640,866,3167,81
12512:654,58,616,1102,84,354,8,301,76,650
12531:17,302,76,616,58,654,564,15394,8197,650
12533:3632,9617,29,58,354,616,8,726,162,6
12536:84,17,518,58,302,616,354,29,1102,6
12540:1348,654,17,29,6342,1389,35152,58,84,616
12541:17,226,9425,354,1462,654,302,17398,518,84
12544:518,84,17,15,138,650,118347,1109,61,616
12552:17,100508,518,11319,24625,8,542,616,61373,16338
12555:8899,37827,67455,61373,81,53092,17,61193,2139,8621
12559:2162,4837,1119,302,84,654,875,354,947,111012
12564:9894,1023,2976,58,84,616,6,354,1102,866
12587:431,302,654,26053,58,84,866,354,616,301
12595:6559,3939,535,7623,17,76,22421,10175,81,2139
12601:14012,51041,17,35724,226,36782,77382,302,79255,654
12604:17468,3250,302,84,354,289,518,162,70801,1102
12622:1548,16401,17,42259,17608,654,302,45842,84,616
12630:22253,119,83893,17,3233,61,58,654,616,322
12642:654,1102,29,289,17,616,354,518,8,6
12660:14088,17,302,616,58,654,7809,76,7632,1196
12662:59585,3233,60833,51752,29030,18098,35915,63690,8363,61
12663:29770,17,8197,15712,302,21492,616,654,76,58
12669:34555,17,302,654,5702,58,616,76,866,12607
12676:46215,75173,69173,17,98443,1410,4444,4646,50550,76
12700:5122,56652,1913,4696,4513,1002,69992,774,6387,17
12701:17,27705,84,14035,302,616,654,17653,58,32205
12725:3886,17,96219,302,74587,58,654,616,2975,596
12739:105698,24464,12039,16443,121313,93499,2832,56304,41833,50220
12753:5184,36788,17,58,616,650,302,8,285,84
12761:5214,2139,24835,76,17,564,19419,20157,19089,1730
12766:45320,81,2213,3423,1749,3819,17317,20899,2967,1888
12773:59656,55267,114709,69111,26138,2194,26035,9397,120767,29559
12794:2669,1099,425,16258,46215,32627,20036,76,616,19896
12804:1965,17,947,302,931,508,654,1023,518,616
12807:14287,19206,2510,2654,7524,11590,36909,71843,14814,41164
12811:116,427,673,1119,17,84,302,354,2162,70
12841:12099,19254,70277,95209,27249,37666,29064,9127,60650,25793
12860:114059,119,559,654,29,58,138,616,1762,866
12885:302,58,654,650,8197,616,564,84,14750,3448
12892:58,302,654,76,616,224,8,84,301,182
12898:266,13221,15,11522,35651,45035,17,3638,58,10349
12912:4262,17,84,354,289,6,861,76599,1102,76
12918:62776,17,616,302,289,84,354,322,6,650
12928:17,2162,84,302,812,875,947,654,496,518
12931:12480,4107,13498,17,289,654,616,14194,650,542
12956:19912,34203,17,29649,616,20351,302,58,29572,46738
12967:427,17,654,16852,302,2739,616,58,542,61
12998:182,14541,17,16071,654,302,58,616,1550,76
13004:37793,74836,91507,67274,17,2139,76,46575,20480,40
13025:117672,285,17,24458,74894,2848,46565,113131,866,669
13039:2633,533,37819,20164,16574,81306,11538,10981,6311,35586
13062:5998,73537,2656,939,9093,50946,4300,100326,8,36227
13071:10041,23884,93630,1352,113702,6434,3107,8848,1527,20806
13080:22205,52642,121481,63072,117102,86137,86189,42111,1144,40888
13081:363,654,289,84,650,6,3234,726,101,8
13087:98698,26859,19167,17,245,81,76768,76,867,8
13092:22603,65,302,58,84,354,616,8,301,866
13109:17,76,81,111493,11945,2139,109442,986,302,564
13110:77063,76,17,564,21722,2139,2414,18452,500,10048
13152:17,654,84,48,58,866,361,616,736,1102
13177:24761,17,60428,302,16374,76,616,654,12402,58
13195:1058,15,8194,37121,17,30387,17396,76,302,224
13233:1001,17,302,616,58,650,356,554,89387,91867
13264:302,654,58,8,84,616,6491,354,76,101
13280:5542,17,654,58,302,15,162,6,1866,322
13285:28138,81501,17,70,82470,76,302,654,616,66092
13295:559,654,302,861,84,8,542,650,289,726
13312:354,654,58,84,829,138,866,1102,657,495
13335:58,17,90757,302,861,356,36951,654,358,564
13339:104494,16016,54142,10492,13889,64487,7021,37869,13667,17567
13353:3423,17,780,86,508,226,1221,500,140,122197
13367:15558,120358,109548,9560,2135,36108,118783,21903,984,10420
13377:2717,1965,17,43400,226,19957,92977,698,76,21572
13414:395,16329,53758,302,654,5884,58,616,56268,84
13432:1572,17,19222,2202,21407,787,119583,654,58,109637
13434:15976,3207,48,8536,302,866,84,654,245,354
13435:37694,17,46557,254,6757,60187,361,302,654,97861
13436:19433,59405,4640,46994,105997,23824,89820,93236,14600,29952
13444:303,1009,40,17,226,518,54109,354,1462,302
13445:17,302,654,58,591,84,650,8,70,354
13459:18287,5214,10039,2139,698,40,66971,76,5097,29473
13464:168,1400,984,463,719,10267,7994,9417,760,1531
13466:1382,17,1790,70,302,1551,245,899,654,301
13467:19052,25697,17,80575,108958,27882,17043,8,108500,616
13469:654,58,84,3234,354,301,866,138,1102,76
13470:24825,42505,18920,20956,6951,62558,48537,512,21249,73080
13504:947,899,302,48,58,84,354,301,616,2162
13506:9006,302,17,285,654,62037,495,58,354,50726
13511:1550,2626,49217,84,302,654,58,510,616,8
13526:76752,1326,1937,1460,14435,168,76,40192,5738,20747
13530:17,94441,262,3423,780,76,72207,226,302,58
13533:17,101,654,84,302,650,518,8,616,39733
13535:27070,3196,189,157,10541,63563,2055,14793,465,4626
13568:26054,9497,35494,103773,4600,1526,76,17,16715,4697
13584:3632,17,2345,61,787,654,245,616,302,32
13596:17,654,302,76,58,3855,38921,616,866,354
13602:28536,58,17,162,15,84,564,518,654,302
13613:17,67332,654,302,289,616,76,34727,866,650
13632:112863,7703,99198,70485,121287,75401,16235,696,118243,50040
13633:3,3628,2270,45181,2769,354,3160,1804,2469,11683
13634:361,302,654,1168,354,84,29187,40484,58,76
13657:36236,18027,17,47316,65,736,7642,1539,1023,36859
13665:5465,17,76,302,542,56338,654,616,4195,151
13666:17,358,564,650,508,616,58,361,28553,301
13700:1102,302,48,654,354,866,1187,8,736,70
13701:5465,8041,33980,10180,4671,17,117854,14230,70,51483
13710:168,1528,1986,15560,12208,76,20927,1326,17,6252
13758:301,17,36182,654,1359,29,58,84,616,7066
13770:3318,7986,32797,23580,24960,43956,53455,4568,8883,36057
13782:110221,9594,37438,112677,7622,38670,12861,17,7468,9435
13806:119,302,2570,654,354,518,361,58,301,616
13812:3702,58,17,90965,591,302,654,564,650,109730
13813:2200,6094,5928,302,4708,58,8,123064,616,650
13831:19936,78942,16208,17,29445,25793,76,22966,1830,85282
13835:361,866,36203,13420,13083,17,7194,1728,12578,8818
13876:15,3250,2715,30,559,302,17,654,58,616
13883:58,302,239,84,354,616,726,104601,101,76
13884:29,17,654,58,616,84,564,138,354,70
13892:119788,65623,95077,39003,62664,69067,87864,10521,76,36681
13893:533,5304,10180,44820,10981,4310,37819,74167,2543,23399
13900:302,1762,654,8,354,58,518,616,2570,301
13912:4,35283,58654,113386,7450,10048,48863,34966,12779,18975
13924:1382,654,302,84,239,58,726,616,866,837
13953:6759,17,5097,2008,1913,361,890,21696,1377,4743
13964:65,361,17,37905,302,49376,35785,76,35568,1796
13995:3282,15078,27335,40211,10882,11847,55429,52498,83921,46408
14024:28615,93665,827,88114,74592,74803,8483,123308,17,23823
14040:285,17,107515,47453,654,58,616,117968,327,245
14056:45018,17,616,364,542,38875,9271,302,353,6
14057:65362,429,17,36087,302,645,68828,20712,616,58
14058:71761,17,9126,302,65937,58,616,84,650,354
14065:10543,385,2139,33223,76,13389,81,2414,13785,28166
14069:654,616,84,354,650,138,866,1102,301,289
14088:19731,4671,13348,14259,1077,17,36266,7468,5512,607
14112:17,302,58,591,84,354,29,8,6,861
14120:17,4541,654,302,58,40364,6,84,596,616
14139:3377,56398,761,13681,58,8,518,84,542,32
14142:21465,86175,16450,47372,43736,55755,12549,121256,2121,17
14148:22155,27473,115887,17321,67745,117840,17,76,31367,3884
14151:6906,85642,42870,5807,17855,70648,17,69687,76,117428
14176:1086,29,654,17,58,616,84,76,6,138
14210:302,17,58,616,84,354,650,6,15,518
14211:8655,364,17,3538,616,302,14433,6254,37452,21056
14219:5355,15139,81,17317,2379,3137,109442,1749,20396,15535
14247:36785,302,654,1102,354,518,8,138,866,616
14293:30635,654,616,29,84,650,354,101,301,518
14314:3915,2618,84,302,654,1102,58,48833,616,76
14330:1987,970,8803,8286,8,615,62769,51752,616,18098
14336:17426,226,17,564,1310,8673,1002,34309,2139,81
14371:899,17,1187,518,354,364,48,15,301,363
14397:15430,302,17,654,64663,58,25053,289,650,354
14407:521,17,327,1023,70,302,33758,654,113974,84
14436:17,302,1462,654,5581,44993,84,616,58,70
14446:17,103814,302,654,364,8197,616,97,62,182
14455:238,21729,18798,17,12201,76,14540,9881,302,1104
14470:59199,654,17,1102,58,29,518,354,616,138
14473:361,760,17,7180,84,877,69615,302,138,654
14509:302,866,58,654,361,84,650,616,138,52313
14522:17,182,112115,76,302,1245,226,81,40,616
14524:11626,2406,318,18034,21572,1205,17,17995,1410,805
14536:14593,12657,3709,15949,168,719,8860,1740,1230,9657
14568:5214,2265,6198,48307,76,17,93718,51969,2139,40
14576:76,9689,61375,10048,40,698,17,7153,500,358
14582:302,861,944,84,1424,354,289,650,15583,301
14613:65,29,58,654,17,591,650,74433,15025,564
14619:1730,77650,5097,56692,17,113987,3568,69619,866,109305
14652:302,58,654,616,650,10459,8,123113,5511,285
14676:58,654,29,53873,616,84,21578,8,76,354
14695:245,17,1985,1744,710,327,4422,27105,518,119
14697:25466,4158,33862,48210,16501,2439,17498,71189,25177,38773
14701:5407,84,17,302,58,354,616,518,8,6
14717:3423,14825,780,3137,116404,3739,262,14059,2241,16404
14719:302,58,4828,866,84,616,354,650,29,50897
14721:13077,30815,9674,24933,16628,38522,45886,76402,48867,51232
14737:71420,52797,17,302,89447,30682,654,866,18441,735
14755:709,58,17,610,616,302,12011,84,650,15
14759:24921,654,29,138,58,84,354,866,1102,616
14771:3423,52303,3137,13544,986,64999,226,8511,140,7211
14788:861,591,17,84,302,518,1424,289,354,322
14791:20594,61641,168,2103,463,984,5480,1400,48340,2642
14794:58,302,654,15676,616,8,7623,101,301,76
14824:2917,497,42397,3688,5122,13,4715,4513,4421,3618
14863:302,866,654,84,58,36003,1102,8,361,301
14864:13030,510,17,302,654,58,616,162,76,29
14865:65,302,654,58,616,1109,301,76,138,8
14879:559,119,17,1190,616,302,8,654,327,58
14881:336,168,2103,1400,984,463,661,8733,4877,10267
14883:5176,29,1102,354,2162,56982,58,138,301,866
14906:77296,81,22421,80690,2301,9780,3423,52303,14059,40012
14933:20525,840,14793,10541,2055,465,157,18897,27094,70997
14934:574,4940,719,2103,463,8860,2642,661,1400,135
14964:116,58,84,354,616,866,1102,138,650,239
14967:17,564,302,866,650,101526,12670,654,616,58
14982:1832,17,302,151,5702,654,1245,224,616,33706
15002:52792,77433,7148,16851,68900,58754,99231,46424,27944,31723
15024:16519,3484,17,4755,14401,68632,8839,500,2880,616
15025:56570,60549,86547,40281,70287,78215,79582,33930,14244,26687
15044:616,17,302,564,654,58,542,6,76,356
15068:463,8860,135,1400,1740,8733,719,168,2642,11288
15076:40690,12776,17,1606,14765,10531,87966,327,518,856
15079:38540,68587,13230,302,72997,17,115197,654,2939,58
15104:23936,693,17,101439,22639,302,654,3089,616,18983
15106:6,1568,483,66,720,46687,17,42737,84,654
15135:3476,1962,3514,427,17,34657,787,1951,105946,301
15166:1913,17,76,1677,7736,2139,564,866,40,6387
15177:361,302,84,654,58,301,650,8,1102,151
15178:19818,29891,14003,17029,30688,654,302,866,58,84
15201:1937,17,29378,113663,76752,8931,40192,5403,1326,21608
15207:2959,79115,44812,45471,10175,17,112255,21216,535,14090
15211:840,14793,10541,5627,2055,4140,157,14900,27173,31282
15214:3409,54907,96190,57128,840,22788,4751,465,4179,27094
15221:28541,22203,12486,43084,14310,69180,119677,17,508,76
